iso3c,date,country,capital_city,longitude,latitude,region,income_level,ARB,SRF,CO2,GDP,POP,URB,ARB_est,SRF_est,CO2_est,GDP_est,POP_est,URB_est,ARB_rnk,SRF_rnk,CO2_rnk,GDP_rnk,POP_rnk,URB_rnk,TOT_rnk,ARB_wgt,SRF_wgt,CO2_wgt,GDP_wgt,POP_wgt,URB_wgt,TOT_wgt
CRI,2015,Costa Rica,San Jose,-84.0089,9.63701,Latin America & Caribbean,Upper middle income,251000,51100,7513.683,54775994478.5095,4847804,3726119,251000,51100,7513.683,54775994478.5095,4847804,3726119,140,127,111,78,119,104,113.166666666667,0.0175355766823029,0.0380309797164649,0.0222742013145338,0.0733150012271296,0.0662673043851492,0.0946031378666091,0.0520043668653649
CRI,2016,Costa Rica,San Jose,-84.0089,9.63701,Latin America & Caribbean,Upper middle income,251000,51100,7513.683,57157992434.1805,4899345,3808506,251000,51100,7513.683,57157992434.1805,4899345,3808506,140,127,111,77,119,104,113,0.0175355766823029,0.0380344253167309,0.0222742013145338,0.0753498558023761,0.0662001265539879,0.0947768714477362,0.0523618428529446
CRI,2017,Costa Rica,San Jose,-84.0089,9.63701,Latin America & Caribbean,Upper middle income,251000,51100,7513.683,58481858042.5721,4949954,3888684,251000,51100,7513.683,58481858042.5721,4949954,3888684,140,127,111,80,119,105,113.666666666667,0.0175355766823029,0.0380344253167309,0.0222742013145338,0.0724240751756992,0.0661267376497017,0.0948842615415215,0.051879879613415
CRI,2018,Costa Rica,San Jose,-84.0089,9.63701,Latin America & Caribbean,Upper middle income,251000,51100,7513.683,60553901420.085,4999441,3966556,251000,51100,7513.683,60553901420.085,4999441,3966556,140,127,111,79,119,104,113.333333333333,0.0175355766823029,0.0380344253167309,0.0222742013145338,0.0705201745613959,0.0660567469537729,0.0949479310557478,0.0515615093140807
CRI,2019,Costa Rica,San Jose,-84.0089,9.63701,Latin America & Caribbean,Upper middle income,251000,51100,7513.683,61801385049.0716,5047561,4041885,251000,51100,7513.683,61801385049.0716,5047561,4041885,140,127,111,80,119,104,113.5,0.0175355766823029,0.0380344253167309,0.0222742013145338,0.0708568895413669,0.0659814616658945,0.094954921914191,0.0516062460725033
CUB,1990,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3391000,109890,32962.663,28645436569.1489,10596987,7774374,3391000,109890,32962.663,28645436569.1489,10596987,7774374,53,105,62,59,62,47,64.6666666666667,0.238562607363357,0.0820767355756427,0.148015960874478,0.125505080832032,0.201470318679902,0.344201852309363,0.189972092605796
CUB,1991,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3435000,109890,29057.308,24316556025.6585,10673542,7863839,3435000,109890,29057.308,24316556025.6585,10673542,7863839,54,105,63,61,63,47,65.5,0.241068673269587,0.0820767171799396,0.128900858202598,0.100891094125932,0.199595359668025,0.33955355852337,0.182014376828242
CUB,1992,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3575000,109890,21173.258,22085858243.2432,10736387,7926352,3575000,109890,21173.258,22085858243.2432,10736387,7926352,52,105,72,61,63,47,66.6666666666667,0.251302241210162,0.082076685371749,0.0990748298738227,0.0866459311877013,0.197592204121293,0.334031208373122,0.175120516689642
CUB,1993,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3630000,109890,19875.14,22367254864.8649,10789306,7981605,3630000,109890,19875.14,22367254864.8649,10789306,7981605,51,105,71,62,64,47,66.6666666666667,0.255839207751947,0.0820766179218674,0.0920416920207096,0.0865722654672366,0.195512530505422,0.328455717288786,0.173416338492661
CUB,1994,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3686000,109890,21378.61,28448326756.7568,10838462,8034227,3686000,109890,21378.61,28448326756.7568,10838462,8034227,50,105,70,60,64,47,66,0.260248713864681,0.0820808570560837,0.0986939846203453,0.102652130091469,0.193459585536276,0.323016886520193,0.176692026281508
CUB,1995,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3684000,109890,25709.337,30429803651.2192,10888252,8087467,3684000,109890,25709.337,30429803651.2192,10888252,8087467,51,105,69,59,64,47,65.8333333333333,0.260583223303081,0.0820808386587805,0.116485923028296,0.0988089459046779,0.191510451131621,0.317830139262636,0.177883253548182
CUB,1996,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3485000,109890,26996.454,25017368700,10939293,8141678,3485000,109890,26996.454,25017368700,10939293,8141678,54,105,69,63,65,48,67.3333333333333,0.247970125789506,0.0820807895993455,0.118975730571439,0.0795650894186407,0.189647305289733,0.312840244270383,0.171846547489841
CUB,1997,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3628000,109890,24649.574,25365908100,10989732,8200318,3628000,109890,24649.574,25365908100,10989732,8200318,55,105,70,65,65,49,68.1666666666667,0.257189366630041,0.0820386569431117,0.108280094175154,0.0810831637535842,0.187836671124939,0.308162324982372,0.1707650462682
CUB,1998,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3574000,109890,24499.227,25736331200,11038692,8263013,3574000,109890,24499.227,25736331200,11038692,8263013,56,105,70,64,66,49,68.3333333333333,0.252874381198363,0.0820553601782197,0.108340876405566,0.0824651878613412,0.186081800135524,0.303788738735141,0.169267724085693
CUB,1999,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3610000,109890,25331.636,28364615200,11084670,8323368,3610000,109890,25331.636,28364615200,11084670,8323368,54,105,71,63,67,49,68.1666666666667,0.255335339481475,0.0820553601782197,0.110244530988235,0.0876447088045174,0.184360909872323,0.299484728275863,0.169854262933439
CUB,2000,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3504000,109890,26083.371,30565400000,11126430,8380761,3504000,109890,26083.371,30565400000,11126430,8380761,58,105,71,62,69,50,69.1666666666667,0.248621971988724,0.0820553105507388,0.110243317617257,0.091518957510833,0.182635222735273,0.295165892907127,0.168373445551659
CUB,2001,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3739000,109890,25452.647,31682400000,11164667,8435464,3739000,109890,25452.647,31682400000,11164667,8435464,54,105,72,62,70,51,69,0.265853934421942,0.0820550713646354,0.10676123161625,0.095346374039126,0.180911779976024,0.290484346534426,0.170235456325401
CUB,2002,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3798000,109890,26090.705,33590500000,11199651,8487656,3798000,109890,26090.705,33590500000,11199651,8487656,53,105,72,62,70,51,68.8333333333333,0.270961960801113,0.0820548111182578,0.107100629222361,0.0973625711041887,0.179185944518589,0.285559914155488,0.17037097182
CUB,2003,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3752000,109890,25485.65,35901200000,11229183,8528228,3752000,109890,25485.65,35901200000,11229183,8528228,54,105,74,62,71,52,69.6666666666667,0.266888673333665,0.0820545651953922,0.0995050606713938,0.0926976572082753,0.177415087428609,0.280381184201638,0.166490371339829
CUB,2004,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3706000,109890,25005.273,38203000000,11250365,8554890,3706000,109890,25005.273,38203000000,11250365,8554890,55,105,74,63,71,52,70,0.263060848142693,0.0820557023907398,0.0932508869622913,0.0875654656741988,0.175542526832925,0.274868570416124,0.162724000069829
CUB,2005,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3672000,109890,26006.364,42643836100,11261582,8573893,3672000,109890,26006.364,42643836100,11261582,8573893,57,105,74,66,71,53,71,0.259889015518764,0.0820545030881147,0.0937326298197375,0.0901845719498739,0.17354811543693,0.269252588695777,0.161443570751533
CUB,2006,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3634000,109890,26505.076,52742800000,11261248,8584112,3634000,109890,26505.076,52742800000,11261248,8584112,57,105,74,65,72,55,71.3333333333333,0.259106109114143,0.0820542978500197,0.0922611358872562,0.102860820812972,0.171406168867994,0.263561779370057,0.16187505198374
CUB,2007,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3573000,109890,25958.693,58603900000,11251122,8586856,3573000,109890,25958.693,58603900000,11251122,8586856,58,105,74,67,72,57,72.1666666666667,0.255138308675381,0.0820542727448489,0.088916592439361,0.101454328102738,0.169156691821765,0.257861772531159,0.159096994385875
CUB,2008,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3508600.09765625,109890,27942.54,60806300000,11236971,8586507,3508600.09765625,109890,27942.54,60806300000,11236971,8586507,59,105,75,69,73,57,73,0.250133445912697,0.0819322408592944,0.0919947426640797,0.0959182455558945,0.166871078672024,0.25214313803352,0.156498815282918
CUB,2009,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3446000,109890,28206.564,62080000000,11226709,8588994,3446000,109890,28206.564,62080000000,11226709,8588994,63,105,75,68,74,57,73.6666666666667,0.246380687218001,0.0819336624348768,0.0952163345907095,0.103303997704628,0.164698905042575,0.246717615064034,0.156375200342471
CUB,2010,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3384000,109880,34114.101,64328000000,11225832,8598651,3384000,109880,34114.101,64328000000,11225832,8598651,63,105,72,67,74,57,73,0.242617211398142,0.0819260683152057,0.107905628183542,0.0978285343841451,0.162723091888826,0.241694837284852,0.155782561909119
CUB,2011,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3321199.95117188,109880,29380.004,68990000000,11236670,8617290,3321199.95117188,109880,29380.004,68990000000,11236670,8617290,62,105,75,66,74,57,73.1666666666667,0.236868381210925,0.0819259142533431,0.0896435070503834,0.0944758339521345,0.160991196924495,0.237300473115183,0.150200884417744
CUB,2012,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3134899.90234375,109880,29746.704,73141000000,11257101,8643315,3134899.90234375,109880,29746.704,73141000000,11257101,8643315,65,105,76,68,74,57,74.1666666666667,0.22214139171015,0.0819274645867857,0.0891223296260554,0.0978888484050954,0.159392523186603,0.233202077081483,0.147279105766029
CUB,2013,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3156399.90234375,109880,27953.541,77148000000,11282720,8668175,3156399.90234375,109880,27953.541,77148000000,11282720,8668175,64,105,76,66,74,57,73.6666666666667,0.223240825914197,0.0817783665228622,0.0833449409085134,0.100407355420466,0.157881905700859,0.229161246379528,0.145969106807738
CUB,2014,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3088000,109880,27623.511,80656000000,11306902,8690598,3088000,109880,27623.511,80656000000,11306902,8690598,66,105,78,66,74,59,74.6666666666667,0.217153849606913,0.0817794034046613,0.0817485973978704,0.102143261153611,0.156370236783227,0.225141234467227,0.144056097135585
CUB,2015,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3013699.95117188,109880,29244.325,87133000000,11324781,8708304,3013699.95117188,109880,29244.325,87133000000,11324781,8708304,66,105,76,65,76,59,74.5,0.210545683630386,0.0817777700830756,0.0866943657800913,0.116623277454685,0.154804672305678,0.221096772243813,0.145257090249621
CUB,2016,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3013699.95117188,109880,29244.325,91370000000,11335109,8720099,3013699.95117188,109880,29244.325,91370000000,11335109,8720099,66,105,76,64,76,62,74.8333333333333,0.210545683630386,0.081785179135076,0.0866943657800913,0.120450632211954,0.153160402115639,0.217004699988534,0.144940160476947
CUB,2017,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3013699.95117188,109880,29244.325,96851000000,11339259,8728621,3013699.95117188,109880,29244.325,96851000000,11339259,8728621,66,105,76,64,78,64,75.5,0.210545683630386,0.081785179135076,0.0866943657800913,0.119940513855348,0.151481853171771,0.212979187267676,0.143904463806725
CUB,2018,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3013699.95117188,109880,29244.325,100023000000,11338138,8734561,3013699.95117188,109880,29244.325,100023000000,11338138,8734561,66,105,76,65,80,64,76,0.210545683630386,0.081785179135076,0.0866943657800913,0.116485300777249,0.149808851188154,0.209080243826187,0.142399937389524
CUB,2019,Cuba,Havana,-82.3667,23.1333,Latin America & Caribbean,Upper middle income,3013699.95117188,109880,29244.325,,11333483,8739135,3013699.95117188,109880,29244.325,101598489186.981,11333483,8739135,66,105,76,64,81,65,76.1666666666667,0.210545683630386,0.081785179135076,0.0866943657800913,0.116485300777249,0.148150715584332,0.20530615827085,0.141494567196331
CUW,1990,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,145400,123122,,444,4002.72385244875,949765734.081753,145400,123122,210,193,109,169,182,172,172.5,,0.000331623174043001,0.0179738820596926,0.00416123611660377,0.00276435031354269,0.00545109104090353,
CUW,1991,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,144403,122666,,444,4051.73894298894,1002932241.36402,144403,122666,210,193,112,170,182,172,173.166666666667,,0.000331623099716928,0.0179738820596926,0.00416123611660377,0.00270033778122969,0.00529660854066668,
CUW,1992,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,143912,122964,,444,3841.19400049554,1060689979.64696,143912,122964,210,193,111,168,182,174,173,,0.000331622971198986,0.0179738820596926,0.00416123611660377,0.00264855293307734,0.00518193155014975,
CUW,1993,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,144299,124420,,444,3881.21311589428,1075118321.90855,144299,124420,210,193,112,167,182,174,173,,0.000331622698674212,0.0179738820596926,0.00416123611660377,0.00261483571226934,0.0051200805282986,
CUW,1994,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,144630,125783,,444,3893.41474273553,1153217226.48793,144630,125783,210,193,111,164,183,174,172.5,,0.000331639826489227,0.0179738820596926,0.00416123611660377,0.00258155260922735,0.00505711788292382,
CUW,1995,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,145139,127258,,444,3966.97368280839,1281519571.07985,145139,127258,210,193,109,166,184,174,172.666666666667,,0.000331639752156689,0.0179738820596926,0.00416123611660377,0.00255280970414649,0.00500112431522559,
CUW,1996,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,146306,129273,,444,4078.40387191035,1308402704.47108,146306,129273,210,193,111,166,184,174,173,,0.000331639553936749,0.0179738820596926,0.00416123611660377,0.00253641059323667,0.00496725575459571,
CUW,1997,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,146956,130794,,444,4091.68960622614,1301793467.71612,146956,130794,210,193,114,165,184,174,173.333333333333,,0.00033146932098227,0.0179738820596926,0.00416123611660377,0.00251177424907509,0.0049151487946863,
CUW,1998,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,144472,129469,,444,4064.45130647857,1298668610.06111,144472,129469,210,193,114,166,185,176,174,,0.000331536808800888,0.0179738820596926,0.00416123611660377,0.00243539812771109,0.004759913147335,
CUW,1999,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,139428,125761,,444,4129.98117694976,1346708350.26752,139428,125761,210,193,113,164,186,177,173.833333333333,,0.000331536808800888,0.0179738820596926,0.00416123611660377,0.00231897502962905,0.00452503108269403,
CUW,2000,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,133860,121481,,444,4252.58822218009,1389765026.37047,133860,121481,210,193,112,164,186,177,173.666666666667,,0.000331536608285813,0.0179738820596926,0.00416123611660377,0.00219725023348402,0.00427849545360507,
CUW,2001,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,129047,117447,,444,4285.10301313679,1382726385.44793,129047,117447,210,193,113,168,186,177,174.5,,0.000331535641877315,0.0179738820596926,0.00416123611660377,0.00209107199261438,0.00404441475269514,
CUW,2002,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,129205,117440,,444,4378.60410278827,1435644110.35531,129205,117440,210,193,113,167,186,178,174.5,,0.000331534590376799,0.0179738820596926,0.00416123611660377,0.00206718226858358,0.00395116818099373,
CUW,2003,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,131897,119730,,444,4603.54542998933,1611619695.34737,131897,119730,210,193,112,169,186,178,174.666666666667,,0.000331533596749059,0.0179738820596926,0.00416123611660377,0.0020839020778779,0.00393634400774253,
CUW,2004,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,134192,121652,,444,4819.70566086048,1815461176.83075,134192,121652,210,193,113,172,186,178,175.333333333333,,0.000331538191477737,0.0179738820596926,0.00416123611660377,0.00209383453432523,0.00390867811605553,
CUW,2005,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,137658,124627,,444,4986.90072215394,1967643324.05416,137658,124627,210,193,115,171,186,178,175.5,,0.000331533345810564,0.0179738820596926,0.00416123611660377,0.00212139701818242,0.00391375800600598,
CUW,2006,Curacao,Willemstad,,,Latin America & Caribbean,High income,,444,,,141239,127696,,444,5163.59467532844,2133710799.85714,141239,127696,210,193,113,173,186,178,175.5,,0.000331532516565736,0.0179738820596926,0.00416123611660377,0.00214978267814958,0.00392070664716849,
